ano,filiados,mes,sigla
1985,2,2,PR
1985,1,2,PV
1985,2410,2,PMDB
1985,8,2,PC DO B
1985,2883,2,PDT
1985,117,2,PP
1985,246,2,PT
1985,1,2,PPS
1985,1794,2,PTB
1985,1,2,PHS
1985,9,2,PSDB
1985,8,12,PSB
1985,816,12,PTB
1985,26573,12,DEM
1985,6,12,PMN
1985,36,12,PR
1985,4,12,PSTU
1985,1,12,PV
1985,1149,12,PMDB
1985,1,12,PT DO B
1985,8,12,PC DO B
1985,2,12,PSC
1985,1,12,PRP
1985,886,12,PDT
1985,127,12,PP
1985,1007,12,PT
1985,15,12,PPS
1985,1,12,PRB
1985,3,12,PHS
1985,28,12,PSDB
1985,2,9,PSB
1985,3,9,PV
1985,1,9,PCB
1985,1,9,PMN
1985,10,9,PR
1985,1,9,PSTU
1985,1934,9,PMDB
1985,5,9,PSC
1985,1,9,PTC
1985,17,9,PC DO B
1985,1,9,PTN
1985,1,9,PRP
1985,33,9,PSDB
1985,853,9,PDT
1985,259,9,PP
1985,549,9,PT
1985,34,9,PPS
1985,1112,9,PTB
1985,1,9,PHS
1985,3212,9,DEM
1990,445,5,DEM
1990,1776,5,PMN
1990,14,5,PV
1990,1,5,PSDC
1990,311,5,PT DO B
1990,7,5,PRTB
1990,976,5,PPS
1990,1,5,PRB
1990,4,5,PHS
1990,534,5,PSB
1990,4,5,PCB
1990,2388,5,PR
1990,5,5,PSL
1990,357,5,PMDB
1990,2171,5,PTC
1990,851,5,PC DO B
1990,315,5,PSC
1990,2618,5,PRP
1990,1291,5,PDT
1990,3009,5,PP
1990,1242,5,PT
1990,2611,5,PTB
1990,5637,5,PSDB
1990,379,11,PSDB
1990,187,11,PSB
1990,2,11,PCB
1990,66,11,PMN
1990,2,11,PT DO B
1990,82,11,PR
1990,5,11,PV
1990,2,11,PSDC
1990,111,11,PMDB
1990,48,11,PTC
1990,682,11,PC DO B
1990,11,11,PSC
1990,68,11,PRP
1990,264,11,PDT
1990,366,11,PP
1990,432,11,PT
1990,30,11,PPS
1990,232,11,PTB
1990,333,11,DEM
1990,453,8,PDT
1990,166,8,PMN
1990,2,8,PV
1990,306,8,PMDB
1990,9,8,PRTB
1990,45,8,PPS
1990,1,8,SD
1990,6,8,PHS
1990,2,8,PTN
1990,78,8,PSB
1990,420,8,PR
1990,404,8,PSL
1990,41,8,PT DO B
1990,198,8,PTC
1990,53,8,PC DO B
1990,47,8,PSC
1990,120,8,PRP
1990,212,8,DEM
1990,1095,8,PP
1990,324,8,PT
1990,206,8,PTB
1990,1831,8,PSDB
1990,989,3,DEM
1990,3496,3,PMN
1990,158,3,PV
1990,14284,3,PMDB
1990,10,3,PRTB
1990,192,3,PPS
1990,1,3,PRB
1990,4,3,PHS
1990,56,3,PTN
1990,1954,3,PSB
1990,2,3,PCB
1990,3975,3,PR
1990,218,3,PT DO B
1990,2210,3,PTC
1990,820,3,PC DO B
1990,230,3,PSC
1990,1924,3,PRP
1990,17027,3,PDT
1990,4185,3,PP
1990,7976,3,PT
1990,2388,3,PTB
1990,18911,3,PSDB
1990,42,10,PSB
1990,250,10,DEM
1990,117,10,PMN
1990,4,10,PT DO B
1990,110,10,PR
1990,1,10,PSL
1990,180,10,PMDB
1990,32,10,PTC
1990,166,10,PC DO B
1990,14,10,PSC
1990,36,10,PRP
1990,321,10,PDT
1990,633,10,PP
1990,477,10,PT
1990,11,10,PPS
1990,112,10,PTB
1990,455,10,PSDB
1990,589,6,PDT
1990,357,6,PMN
1990,1047,6,PP
1990,5,6,PV
1990,1,6,PSDC
1990,251,6,PMDB
1990,6,6,PRTB
1990,281,6,PPS
1990,2,6,PHS
1990,91,6,PSB
1990,5,6,PCB
1990,701,6,PR
1990,6,6,PSL
1990,479,6,PT DO B
1990,248,6,PTC
1990,914,6,PC DO B
1990,130,6,PSC
1990,1130,6,PRP
1990,243,6,DEM
1990,2,6,PTN
1990,819,6,PT
1990,821,6,PTB
1990,1939,6,PSDB
1990,7338,4,PSDB
1990,1896,4,PSB
1990,1,4,PCB
1990,3129,4,PMN
1990,348,4,PT DO B
1990,2637,4,PR
1990,2,4,PSL
1990,71,4,PV
1990,503,4,PMDB
1990,2345,4,PTC
1990,1686,4,PC DO B
1990,301,4,PSC
1990,1881,4,PRP
1990,6644,4,PDT
1990,3900,4,PP
1990,3067,4,PT
1990,424,4,PPS
1990,3311,4,PTB
1990,3,4,PHS
1990,406,4,DEM
1990,71,7,PSB
1990,2,7,PV
1990,2,7,PCB
1990,49,7,PMN
1990,8,7,PT DO B
1990,234,7,PR
1990,21,7,PSL
1990,268,7,PRP
1990,313,7,PMDB
1990,208,7,PTC
1990,164,7,PC DO B
1990,61,7,PSC
1990,2,7,PRTB
1990,2028,7,PSDB
1990,423,7,PDT
1990,1170,7,PP
1990,826,7,PT
1990,79,7,PPS
1990,206,7,PTB
1990,1,7,PHS
1990,251,7,DEM
1990,210,1,DEM
1990,674,1,PMN
1990,3366,1,PP
1990,1,1,PV
1990,351,1,PMDB
1990,6,1,PRTB
1990,78,1,PPS
1990,2,1,PRB
1990,261,1,PSB
1990,1,1,PCB
1990,2748,1,PR
1990,2,1,PSL
1990,19,1,PT DO B
1990,340,1,PTC
1990,129,1,PC DO B
1990,78,1,PSC
1990,971,1,PRP
1990,1012,1,PDT
1990,2,1,PTN
1990,1557,1,PT
1990,382,1,PTB
1990,3325,1,PSDB
1990,3324,2,PDT
1990,2662,2,PMN
1990,16,2,PV
1990,1,2,PSDC
1990,2149,2,PMDB
1990,4,2,PRTB
1990,19,2,PPS
1990,1,2,PHS
1990,1,2,PSOL
1990,720,2,PSB
1990,9429,2,PR
1990,2,2,PSL
1990,20,2,PT DO B
1990,607,2,PTC
1990,271,2,PC DO B
1990,118,2,PSC
1990,1380,2,PRP
1990,299,2,DEM
1990,5645,2,PP
1990,2670,2,PT
1990,785,2,PTB
1990,7941,2,PSDB
1990,457,12,PSDB
1990,65,12,PSB
1990,6,12,PCB
1990,80,12,PMN
1990,4,12,PT DO B
1990,73,12,PR
1990,1,12,PV
1990,166,12,PMDB
1990,17,12,PTC
1990,2604,12,PC DO B
1990,5,12,PSC
1990,7,12,PRP
1990,394,12,PDT
1990,566,12,PP
1990,401,12,PT
1990,25,12,PPS
1990,97,12,PTB
1990,375,12,DEM
1990,56,9,PSB
1990,201,9,DEM
1990,55,9,PMN
1990,52,9,PT DO B
1990,221,9,PR
1990,25,9,PSL
1990,10,9,PV
1990,379,9,PMDB
1990,313,9,PTC
1990,85,9,PC DO B
1990,61,9,PSC
1990,65,9,PRP
1990,403,9,PDT
1990,611,9,PP
1990,310,9,PT
1990,44,9,PPS
1990,188,9,PTB
1990,1,9,PHS
1990,528,9,PSDB
1987,116,5,PSB
1987,1,5,PV
1987,776,5,DEM
1987,50,5,PMN
1987,410,5,PR
1987,3218,5,PMDB
1987,23,5,PSC
1987,3,5,PTC
1987,15,5,PC DO B
1987,1,5,PTN
1987,3,5,PRP
1987,8367,5,PDT
1987,157,5,PP
1987,4851,5,PT
1987,51,5,PPS
1987,685,5,PTB
1987,1,5,PROS
1987,1,5,PSDB
1987,90,11,PTC
1987,5579,11,PSB
1987,1,11,PRB
1987,7332,11,DEM
1987,281,11,PMN
1987,1,11,PT DO B
1987,13363,11,PR
1987,1,11,PV
1987,365,11,PSC
1987,19372,11,PMDB
1987,1902,11,PC DO B
1987,3,11,PTN
1987,1,11,PRTB
1987,13706,11,PDT
1987,5728,11,PP
1987,2821,11,PT
1987,323,11,PPS
1987,25797,11,PTB
1987,2,11,SD
1987,1,11,PHS
1987,14,11,PSDB
1987,1,8,PSOL
1987,960,8,PSB
1987,2972,8,DEM
1987,24,8,PMN
1987,13713,8,PR
1987,5,8,PV
1987,1,8,PSDC
1987,3643,8,PMDB
1987,18,8,PTC
1987,31,8,PC DO B
1987,58,8,PSC
1987,8963,8,PDT
1987,2719,8,PP
1987,4982,8,PT
1987,102,8,PPS
1987,1802,8,PTB
1987,28,8,PHS
1987,12,8,PSDB
1987,42,3,PSB
1987,225,3,DEM
1987,2,3,PMN
1987,226,3,PR
1987,1607,3,PMDB
1987,2,3,PSC
1987,4,3,PTC
1987,28,3,PC DO B
1987,2,3,PTN
1987,1,3,PRP
1987,1954,3,PDT
1987,137,3,PP
1987,1980,3,PT
1987,52,3,PPS
1987,1022,3,PTB
1987,1,3,SD
1987,41,3,PSDB
1987,1192,10,PSB
1987,2,10,PV
1987,1,10,PCB
1987,380,10,PMN
1987,4,10,PT DO B
1987,6005,10,PR
1987,2,10,PSL
1987,1,10,PRP
1987,8151,10,PMDB
1987,17,10,PTC
1987,575,10,PC DO B
1987,186,10,PSC
1987,2,10,PRTB
1987,6,10,PSDB
1987,20486,10,PDT
1987,2607,10,PP
1987,3589,10,PT
1987,340,10,PPS
1987,10777,10,PTB
1987,3857,10,DEM
1987,2,6,PSDB
1987,287,6,PSB
1987,3,6,PCB
1987,4,6,PMN
1987,2476,6,PR
1987,4,6,PRP
1987,1993,6,PMDB
1987,4,6,PTC
1987,52,6,PC DO B
1987,34,6,PSC
1987,1,6,PRTB
1987,3678,6,PDT
1987,388,6,PP
1987,4520,6,PT
1987,98,6,PPS
1987,1268,6,PTB
1987,829,6,DEM
1987,4,4,PSDB
1987,20,4,PSB
1987,2,4,PCB
1987,21,4,PMN
1987,229,4,PR
1987,2353,4,PMDB
1987,9,4,PTC
1987,12,4,PC DO B
1987,3,4,PSC
1987,3481,4,PDT
1987,136,4,PP
1987,1562,4,PT
1987,44,4,PPS
1987,716,4,PTB
1987,299,4,DEM
1987,8,7,PTC
1987,10,7,PSDB
1987,1797,7,PTB
1987,1,7,PCB
1987,2,7,PMN
1987,1,7,PT DO B
1987,4621,7,PR
1987,91,7,PSC
1987,2278,7,PMDB
1987,31,7,PC DO B
1987,2,7,PTN
1987,543,7,PSB
1987,2463,7,PDT
1987,798,7,PP
1987,11770,7,PT
1987,141,7,PPS
1987,1,7,PRB
1987,1123,7,DEM
1987,8,1,PSDB
1987,88,1,PSB
1987,1,1,PCB
1987,2,1,PMN
1987,150,1,PR
1987,1128,1,PMDB
1987,2,1,PTC
1987,122,1,PC DO B
1987,1,1,PSC
1987,294,1,PDT
1987,115,1,PP
1987,715,1,PT
1987,1,1,PSD
1987,53,1,PPS
1987,351,1,PTB
1987,185,1,DEM
1987,54,2,PSB
1987,276,2,DEM
1987,2,2,PMN
1987,120,2,PR
1987,1562,2,PMDB
1987,1,2,PTC
1987,26,2,PC DO B
1987,1,2,PSC
1987,684,2,PDT
1987,84,2,PP
1987,936,2,PT
1987,147,2,PPS
1987,358,2,PTB
1987,19,2,PSDB
1987,10,12,PSDB
1987,10429,12,PSB
1987,25,12,PCB
1987,22,12,PMN
1987,3377,12,PR
1987,1,12,PSL
1987,6,12,PV
1987,17050,12,PMDB
1987,21,12,PTC
1987,6830,12,PC DO B
1987,111,12,PSC
1987,3,12,PRP
1987,6387,12,PDT
1987,2970,12,PP
1987,1749,12,PT
1987,495,12,PPS
1987,4054,12,PTB
1987,3991,12,DEM
1987,841,9,PSB
1987,3286,9,DEM
1987,106,9,PMN
1987,1,9,PT DO B
1987,2827,9,PR
1987,1,9,PSTU
1987,3743,9,PMDB
1987,43,9,PSC
1987,189,9,PTC
1987,34,9,PC DO B
1987,1,9,PTN
1987,1,9,PRP
1987,18686,9,PDT
1987,1346,9,PP
1987,4759,9,PT
1987,86,9,PPS
1987,4023,9,PTB
1987,1,9,PHS
1987,12,9,PSDB
1998,1339,5,PDT
1998,72,5,PMN
1998,1364,5,PP
1998,5,5,PSTU
1998,162,5,PV
1998,85,5,PSDC
1998,1643,5,PMDB
1998,338,5,PRTB
1998,341,5,PPS
1998,73,5,PHS
1998,827,5,PSB
1998,9,5,PCB
1998,491,5,PR
1998,303,5,PSL
1998,25,5,PT DO B
1998,9,5,PTC
1998,564,5,PC DO B
1998,121,5,PSC
1998,89,5,PRP
1998,2235,5,DEM
1998,15,5,PTN
1998,1378,5,PT
1998,1097,5,PTB
1998,1324,5,PSDB
1998,668,11,PDT
1998,92,11,PMN
1998,811,11,PP
1998,94,11,PV
1998,25,11,PSDC
1998,1549,11,PMDB
1998,82,11,PRTB
1998,254,11,PPS
1998,110,11,PHS
1998,230,11,PSB
1998,9,11,PCB
1998,806,11,PR
1998,29,11,PSL
1998,70,11,PT DO B
1998,7,11,PTC
1998,151,11,PC DO B
1998,52,11,PSC
1998,13,11,PRP
1998,1274,11,DEM
1998,52,11,PTN
1998,1434,11,PT
1998,2033,11,PTB
1998,1138,11,PSDB
1998,1054,8,DEM
1998,23,8,PMN
1998,996,8,PP
1998,3,8,PSTU
1998,67,8,PV
1998,12,8,PSDC
1998,1845,8,PMDB
1998,103,8,PRTB
1998,211,8,PPS
1998,2,8,PRB
1998,92,8,PHS
1998,133,8,PSB
1998,1,8,PCB
1998,210,8,PR
1998,106,8,PSL
1998,62,8,PT DO B
1998,70,8,PTC
1998,157,8,PC DO B
1998,112,8,PSC
1998,24,8,PRP
1998,614,8,PDT
1998,35,8,PTN
1998,809,8,PT
1998,1339,8,PTB
1998,774,8,PSDB
1998,1920,3,DEM
1998,707,3,PMN
1998,2481,3,PP
1998,19,3,PSTU
1998,167,3,PV
1998,99,3,PSDC
1998,3448,3,PMDB
1998,318,3,PRTB
1998,1,3,SD
1998,1,3,PRB
1998,526,3,PPS
1998,191,3,PHS
1998,1155,3,PSB
1998,5,3,PCB
1998,1091,3,PR
1998,168,3,PSL
1998,276,3,PT DO B
1998,8,3,PTC
1998,162,3,PC DO B
1998,136,3,PSC
1998,223,3,PRP
1998,1463,3,PDT
1998,52,3,PTN
1998,3181,3,PT
1998,1572,3,PTB
1998,1378,3,PSDB
1998,1,10,PCO
1998,940,10,DEM
1998,75,10,PMN
1998,797,10,PP
1998,10,10,PSTU
1998,260,10,PV
1998,67,10,PSDC
1998,2444,10,PMDB
1998,112,10,PRTB
1998,144,10,PPS
1998,36,10,PHS
1998,237,10,PSB
1998,3,10,PCB
1998,486,10,PR
1998,122,10,PSL
1998,52,10,PT DO B
1998,13,10,PTC
1998,198,10,PC DO B
1998,81,10,PSC
1998,31,10,PRP
1998,546,10,PDT
1998,20,10,PTN
1998,1396,10,PT
1998,1198,10,PTB
1998,1773,10,PSDB
1998,529,6,PDT
1998,59,6,PMN
1998,1091,6,PP
1998,2,6,PSTU
1998,113,6,PV
1998,68,6,PSDC
1998,1196,6,PMDB
1998,432,6,PRTB
1998,343,6,PPS
1998,44,6,PHS
1998,388,6,PSB
1998,8,6,PCB
1998,409,6,PR
1998,267,6,PSL
1998,21,6,PT DO B
1998,16,6,PTC
1998,554,6,PC DO B
1998,63,6,PSC
1998,56,6,PRP
1998,790,6,DEM
1998,31,6,PTN
1998,1331,6,PT
1998,835,6,PTB
1998,886,6,PSDB
1998,2,4,PCO
1998,2855,4,DEM
1998,284,4,PMN
1998,3920,4,PP
1998,55,4,PSTU
1998,172,4,PV
1998,110,4,PSDC
1998,4401,4,PMDB
1998,431,4,PRTB
1998,1086,4,PPS
1998,249,4,PHS
1998,3266,4,PSB
1998,2,4,PCB
1998,1863,4,PR
1998,196,4,PSL
1998,678,4,PT DO B
1998,37,4,PTC
1998,739,4,PC DO B
1998,284,4,PSC
1998,205,4,PRP
1998,2043,4,PDT
1998,134,4,PTN
1998,2042,4,PT
1998,2087,4,PTB
1998,2653,4,PSDB
1998,1,7,PCO
1998,736,7,DEM
1998,41,7,PMN
1998,1047,7,PP
1998,3,7,PSTU
1998,86,7,PV
1998,37,7,PSDC
1998,1340,7,PMDB
1998,215,7,PRTB
1998,229,7,PPS
1998,51,7,PHS
1998,227,7,PSB
1998,4,7,PCB
1998,247,7,PR
1998,108,7,PSL
1998,38,7,PT DO B
1998,4,7,PTC
1998,122,7,PC DO B
1998,51,7,PSC
1998,56,7,PRP
1998,586,7,PDT
1998,20,7,PTN
1998,835,7,PT
1998,956,7,PTB
1998,886,7,PSDB
1998,1182,1,DEM
1998,133,1,PMN
1998,2449,1,PP
1998,4,1,PSTU
1998,51,1,PV
1998,130,1,PSDC
1998,1384,1,PMDB
1998,356,1,PRTB
1998,991,1,PPS
1998,1,1,PRB
1998,57,1,PHS
1998,320,1,PSB
1998,15,1,PCB
1998,285,1,PR
1998,124,1,PSL
1998,384,1,PT DO B
1998,2,1,PTC
1998,188,1,PC DO B
1998,71,1,PSC
1998,23,1,PRP
1998,835,1,PDT
1998,22,1,PTN
1998,1405,1,PT
1998,711,1,PTB
1998,750,1,PSDB
1998,1229,2,DEM
1998,110,2,PMN
1998,4765,2,PP
1998,3,2,PSTU
1998,36,2,PV
1998,59,2,PSDC
1998,1229,2,PMDB
1998,361,2,PRTB
1998,1,2,SD
1998,535,2,PPS
1998,100,2,PHS
1998,506,2,PSB
1998,6,2,PCB
1998,625,2,PR
1998,56,2,PSL
1998,162,2,PT DO B
1998,13,2,PTC
1998,133,2,PC DO B
1998,49,2,PSC
1998,29,2,PRP
1998,1108,2,PDT
1998,89,2,PTN
1998,1175,2,PT
1998,808,2,PTB
1998,1095,2,PSDB
1998,4132,12,DEM
1998,61,12,PMN
1998,716,12,PP
1998,8,12,PSTU
1998,124,12,PV
1998,46,12,PSDC
1998,1619,12,PMDB
1998,22,12,PRTB
1998,359,12,PPS
1998,1,12,PRB
1998,52,12,PHS
1998,309,12,PSB
1998,14,12,PCB
1998,495,12,PR
1998,415,12,PSL
1998,40,12,PT DO B
1998,6,12,PTC
1998,142,12,PC DO B
1998,82,12,PSC
1998,217,12,PRP
1998,455,12,PDT
1998,59,12,PTN
1998,1564,12,PT
1998,2324,12,PTB
1998,1431,12,PSDB
1998,771,9,PDT
1998,46,9,PMN
1998,1151,9,PP
1998,6,9,PSTU
1998,128,9,PV
1998,13,9,PSDC
1998,1650,9,PMDB
1998,44,9,PRTB
1998,113,9,PPS
1998,39,9,PHS
1998,137,9,PSB
1998,1,9,PCB
1998,141,9,PR
1998,164,9,PSL
1998,90,9,PT DO B
1998,135,9,PTC
1998,143,9,PC DO B
1998,50,9,PSC
1998,27,9,PRP
1998,1005,9,DEM
1998,18,9,PTN
1998,1035,9,PT
1998,1183,9,PTB
1998,1229,9,PSDB
1989,92,5,PSB
1989,710,5,PTN
1989,3,5,PV
1989,5,5,PCB
1989,15,5,PMN
1989,47,5,PR
1989,674,5,PRP
1989,1,5,PSDC
1989,403,5,PMDB
1989,10549,5,PTC
1989,86,5,PC DO B
1989,31,5,PSC
1989,26,5,PRTB
1989,836,5,PSDB
1989,4298,5,PDT
1989,464,5,PP
1989,952,5,PT
1989,1025,5,PPS
1989,351,5,PTB
1989,452,5,DEM
1989,1987,11,PSDB
1989,81,11,PSB
1989,1,11,PCB
1989,15,11,PMN
1989,248,11,PR
1989,359,11,PRP
1989,114,11,PMDB
1989,586,11,PTC
1989,208,11,PC DO B
1989,263,11,PSC
1989,1,11,PRTB
1989,804,11,PDT
1989,1205,11,PP
1989,569,11,PT
1989,40,11,PPS
1989,297,11,PTB
1989,1,11,SD
1989,104,11,DEM
1989,1540,8,PDT
1989,46,8,PMN
1989,1239,8,PP
1989,7,8,PV
1989,248,8,PMDB
1989,5,8,PRTB
1989,122,8,PPS
1989,1,8,PHS
1989,2,8,PSOL
1989,29,8,PSB
1989,778,8,PR
1989,2,8,PSL
1989,2,8,PT DO B
1989,3816,8,PTC
1989,98,8,PC DO B
1989,591,8,PSC
1989,43,8,PRP
1989,212,8,DEM
1989,3,8,PTN
1989,1283,8,PT
1989,1242,8,PTB
1989,2525,8,PSDB
1989,42,3,PSB
1989,5,3,PV
1989,2,3,PCB
1989,37,3,PMN
1989,144,3,PR
1989,341,3,PMDB
1989,17,3,PSC
1989,117,3,PTC
1989,70,3,PC DO B
1989,3,3,PTN
1989,2,3,PRTB
1989,44772,3,PSDB
1989,1092,3,PDT
1989,255,3,PP
1989,4953,3,PT
1989,26,3,PRP
1989,1210,3,PPS
1989,150,3,PTB
1989,102,3,DEM
1989,191,10,PSB
1989,4,10,PV
1989,85,10,DEM
1989,15,10,PMN
1989,2,10,PT DO B
1989,1316,10,PR
1989,253,10,PMDB
1989,1293,10,PSC
1989,1150,10,PTC
1989,17,10,PC DO B
1989,1,10,PTN
1989,3,10,PRTB
1989,1546,10,PDT
1989,872,10,PP
1989,644,10,PT
1989,190,10,PRP
1989,70,10,PPS
1989,425,10,PTB
1989,3476,10,PSDB
1989,346,6,DEM
1989,10,6,PMN
1989,1299,6,PP
1989,3,6,PV
1989,597,6,PMDB
1989,28,6,PRTB
1989,2303,6,PPS
1989,1,6,PRB
1989,100,6,PSB
1989,84,6,PCB
1989,154,6,PR
1989,1,6,PSL
1989,10,6,PT DO B
1989,7093,6,PTC
1989,99,6,PC DO B
1989,44,6,PSC
1989,29,6,PRP
1989,1470,6,PDT
1989,152,6,PTN
1989,823,6,PT
1989,312,6,PTB
1989,691,6,PSDB
1989,108,4,DEM
1989,24,4,PMN
1989,8,4,PV
1989,428,4,PMDB
1989,1,4,PSD
1989,1,4,SD
1989,1454,4,PPS
1989,84,4,PTN
1989,35,4,PSB
1989,35,4,PCB
1989,63,4,PR
1989,1,4,PSTU
1989,1,4,PT DO B
1989,6482,4,PTC
1989,154,4,PC DO B
1989,28,4,PSC
1989,54,4,PRP
1989,1814,4,PDT
1989,322,4,PP
1989,2397,4,PT
1989,288,4,PTB
1989,4796,4,PSDB
1989,386,7,DEM
1989,16,7,PMN
1989,2179,7,PP
1989,2,7,PV
1989,566,7,PMDB
1989,12,7,PRTB
1989,494,7,PPS
1989,1,7,PHS
1989,1,7,PSOL
1989,53,7,PSB
1989,48,7,PCB
1989,602,7,PR
1989,1,7,PSTU
1989,2,7,PT DO B
1989,4024,7,PTC
1989,39,7,PC DO B
1989,276,7,PSC
1989,122,7,PRP
1989,1328,7,PDT
1989,1,7,PTN
1989,713,7,PT
1989,603,7,PTB
1989,1461,7,PSDB
1989,1,1,PSOL
1989,1351,1,PSDB
1989,24,1,PSB
1989,1,1,PCB
1989,67,1,PMN
1989,1,1,PT DO B
1989,107,1,PR
1989,179,1,PMDB
1989,3,1,PSDC
1989,22,1,PSC
1989,8,1,PTC
1989,97,1,PC DO B
1989,2,1,PTN
1989,3,1,PRP
1989,603,1,PDT
1989,453,1,PP
1989,1092,1,PT
1989,248,1,PPS
1989,164,1,PTB
1989,167,1,DEM
1989,47,2,PSB
1989,2,2,PV
1989,217,2,DEM
1989,62,2,PMN
1989,1,2,PT DO B
1989,80,2,PR
1989,1,2,PSTU
1989,230,2,PMDB
1989,10,2,PSC
1989,30,2,PTC
1989,55,2,PC DO B
1989,3,2,PTN
1989,5,2,PRP
1989,716,2,PDT
1989,116,2,PP
1989,1722,2,PT
1989,654,2,PPS
1989,311,2,PTB
1989,21727,2,PSDB
1989,19,12,PSB
1989,2,12,PV
1989,49,12,DEM
1989,157,12,PMN
1989,328,12,PR
1989,201,12,PMDB
1989,18,12,PSC
1989,609,12,PTC
1989,70,12,PC DO B
1989,1,12,PTN
1989,4,12,PRTB
1989,361,12,PDT
1989,975,12,PP
1989,470,12,PT
1989,141,12,PRP
1989,46,12,PPS
1989,654,12,PTB
1989,1,12,SD
1989,1407,12,PSDB
1989,1870,9,PDT
1989,11,9,PMN
1989,1091,9,PP
1989,4,9,PV
1989,1,9,PSDC
1989,284,9,PMDB
1989,2,9,PRTB
1989,221,9,PPS
1989,1,9,PRB
1989,2,9,PHS
1989,29,9,PSB
1989,526,9,PR
1989,5,9,PSL
1989,5,9,PT DO B
1989,5664,9,PTC
1989,52,9,PC DO B
1989,825,9,PSC
1989,67,9,PRP
1989,109,9,DEM
1989,1,9,PTN
1989,827,9,PT
1989,2264,9,PTB
1989,4223,9,PSDB
2009,35,5,PPL
2009,549,5,DEM
2009,63,5,PMN
2009,1223,5,PP
2009,9,5,PSTU
2009,503,5,PV
2009,90,5,PSDC
2009,1803,5,PMDB
2009,80,5,PRTB
2009,936,5,PPS
2009,1985,5,PRB
2009,316,5,PHS
2009,283,5,PSOL
2009,691,5,PSB
2009,10,5,PCB
2009,268,5,PR
2009,172,5,PSL
2009,60,5,PT DO B
2009,80,5,PTC
2009,745,5,PC DO B
2009,291,5,PSC
2009,81,5,PRP
2009,2367,5,PDT
2009,77,5,PTN
2009,1694,5,PT
2009,1799,5,PTB
2009,1598,5,PSDB
2009,3,11,PPL
2009,222,11,DEM
2009,57,11,PMN
2009,1190,11,PP
2009,462,11,PV
2009,214,11,PSDC
2009,1448,11,PMDB
2009,41,11,PRTB
2009,158,11,PPS
2009,219,11,PRB
2009,146,11,PHS
2009,114,11,PSOL
2009,428,11,PSB
2009,2,11,PCB
2009,465,11,PR
2009,108,11,PSL
2009,22,11,PT DO B
2009,167,11,PTC
2009,301,11,PC DO B
2009,2070,11,PSC
2009,37,11,PRP
2009,979,11,PDT
2009,79,11,PTN
2009,1138,11,PT
2009,704,11,PTB
2009,1069,11,PSDB
2009,266,8,PPL
2009,590,8,DEM
2009,161,8,PMN
2009,1395,8,PP
2009,10,8,PSTU
2009,1063,8,PV
2009,214,8,PSDC
2009,2332,8,PMDB
2009,482,8,PRTB
2009,1,8,PSD
2009,397,8,PPS
2009,1749,8,PRB
2009,317,8,PHS
2009,460,8,PSOL
2009,1021,8,PSB
2009,13,8,PCB
2009,671,8,PR
2009,200,8,PSL
2009,207,8,PT DO B
2009,215,8,PTC
2009,4798,8,PC DO B
2009,1832,8,PSC
2009,149,8,PRP
2009,4975,8,PDT
2009,163,8,PTN
2009,1659,8,PT
2009,3288,8,PTB
2009,2167,8,PSDB
2009,559,3,DEM
2009,84,3,PMN
2009,1379,3,PP
2009,8,3,PSTU
2009,620,3,PV
2009,237,3,PSDC
2009,6569,3,PMDB
2009,42,3,PRTB
2009,3111,3,PPS
2009,3358,3,PRB
2009,251,3,PHS
2009,2035,3,PSOL
2009,1282,3,PSB
2009,11,3,PCB
2009,949,3,PR
2009,62,3,PSL
2009,111,3,PT DO B
2009,237,3,PTC
2009,885,3,PC DO B
2009,601,3,PSC
2009,130,3,PRP
2009,1035,3,PDT
2009,819,3,PTN
2009,2741,3,PT
2009,1103,3,PTB
2009,2635,3,PSDB
2009,5,10,PPL
2009,21,10,PCO
2009,2537,10,DEM
2009,845,10,PMN
2009,3602,10,PP
2009,34,10,PSTU
2009,2690,10,PV
2009,678,10,PSDC
2009,9346,10,PMDB
2009,1028,10,PRTB
2009,3,10,PSD
2009,896,10,PPS
2009,2866,10,PRB
2009,1176,10,PHS
2009,693,10,PSOL
2009,2960,10,PSB
2009,91,10,PCB
2009,2574,10,PR
2009,1262,10,PSL
2009,990,10,PT DO B
2009,1059,10,PTC
2009,2166,10,PC DO B
2009,3469,10,PSC
2009,614,10,PRP
2009,4190,10,PDT
2009,451,10,PTN
2009,2081,10,PT
2009,3268,10,PTB
2009,4207,10,PSDB
2009,25,6,PPL
2009,343,6,DEM
2009,40,6,PMN
2009,1388,6,PP
2009,3,6,PSTU
2009,580,6,PV
2009,215,6,PSDC
2009,1334,6,PMDB
2009,248,6,PRTB
2009,486,6,PPS
2009,1369,6,PRB
2009,274,6,PHS
2009,282,6,PSOL
2009,863,6,PSB
2009,3,6,PCB
2009,420,6,PR
2009,158,6,PSL
2009,64,6,PT DO B
2009,56,6,PTC
2009,1005,6,PC DO B
2009,293,6,PSC
2009,166,6,PRP
2009,3538,6,PDT
2009,88,6,PTN
2009,1647,6,PT
2009,1850,6,PTB
2009,4553,6,PSDB
2009,83,4,PPL
2009,1,4,PCO
2009,896,4,DEM
2009,424,4,PMN
2009,1504,4,PP
2009,8,4,PSTU
2009,1086,4,PV
2009,271,4,PSDC
2009,8777,4,PMDB
2009,216,4,PRTB
2009,3141,4,PPS
2009,3570,4,PRB
2009,474,4,PHS
